raceId,driverId,constructorId,rank,points,grid,position,positionOrder,firstLapChange,pitStops
183,56,6,,10,3,1,1,0,
183,14,1,,6,2,2,2,1,
183,57,1,,4,1,3,3,-21,
183,49,17,,3,4,4,4,0,
183,25,22,,2,10,5,5,0,
183,64,15,,1,16,6,6,7,
183,15,20,,0,13,7,7,2,
183,71,17,,0,11,8,8,-2,
183,63,6,,0,7,9,9,2,
183,44,20,,0,18,10,10,-2,
183,48,18,,0,22,11,11,4,
183,21,22,,0,12,12,12,4,
183,69,18,,0,19,13,13,4,
183,65,24,,0,6,14,14,-15,
183,41,16,,0,15,15,15,3,
183,22,24,,0,5,,16,3,
183,55,15,,0,17,,17,1,
183,37,21,,0,21,,18,7,
183,70,3,,0,14,,19,-5,
183,35,16,,0,9,,20,3,
183,68,21,,0,20,,21,3,
183,23,3,,0,8,,22,1,
184,56,6,,10,5,1,1,-1,
184,63,6,,6,4,2,2,2,
184,49,17,,4,2,3,3,-2,
184,23,3,,3,11,4,4,4,
184,14,1,,2,3,5,5,0,
184,44,20,,1,7,6,6,-6,
184,25,22,,0,13,7,7,5,
184,55,15,,0,21,8,8,2,
184,48,18,,0,15,9,9,0,
184,69,18,,0,19,10,10,1,
184,65,24,,0,17,11,11,5,
184,37,21,,0,20,,12,3,
184,57,1,,0,1,,13,0,
184,70,3,,0,14,,14,0,
184,41,16,,0,18,,15,2,
184,68,21,,0,22,,16,2,
184,71,17,,0,8,,17,-2,
184,15,20,,0,9,,18,-2,
184,21,22,,0,10,,19,1,
184,22,24,,0,6,,20,1,
184,35,16,,0,12,,21,-999,
184,64,15,,0,16,,22,-999,
185,57,1,,10,1,1,1,0,
185,14,1,,6,3,2,2,-2,
185,56,6,,4,2,3,3,0,
185,49,17,,3,5,4,4,1,
185,22,24,,2,8,5,5,1,
185,71,17,,1,6,6,6,0,
185,25,22,,0,7,7,7,-1,
185,15,20,,0,13,8,8,2,
185,23,3,,0,16,9,9,0,
185,44,20,,0,14,10,10,-3,
185,65,24,,0,10,11,11,-2,
185,63,6,,0,18,12,12,-2,
185,41,16,,0,17,13,13,3,
185,69,18,,0,19,14,14,1,
185,37,21,,0,20,15,15,1,
185,55,15,,0,11,16,16,1,
185,48,18,,0,22,17,17,0,
185,35,16,,0,9,,18,-4,
185,21,22,,0,4,,19,1,
185,68,21,,0,21,,20,0,
185,64,15,,0,12,,21,3,
185,70,3,,0,15,,22,0,
186,14,1,,10,2,1,1,1,
186,57,1,,6,1,2,2,-1,
186,49,17,,4,3,3,3,0,
186,56,6,,3,6,4,4,2,
186,23,3,,2,5,5,5,0,
186,71,17,,1,4,6,6,-3,
186,63,6,,0,9,7,7,1,
186,70,3,,0,8,8,8,2,
186,55,15,,0,16,9,9,3,
186,22,24,,0,7,10,10,-2,
186,21,22,,0,13,11,11,2,
186,15,20,,0,12,12,12,-3,
186,44,20,,0,17,13,13,0,
186,25,22,,0,15,14,14,3,
186,35,16,,0,11,15,15,-3,
186,48,18,,0,21,16,16,2,
186,37,21,,0,22,,17,2,
186,69,18,,0,20,,18,2,
186,41,16,,0,14,,19,-7,
186,65,24,,0,10,,20,0,
186,64,15,,0,18,,21,2,
186,68,21,,0,19,,22,-999,
187,49,17,,10,2,1,1,0,
187,23,3,,6,5,2,2,1,
187,63,6,,4,6,3,3,1,
187,22,24,,3,7,4,4,0,
187,14,1,,2,3,5,5,-3,
187,56,6,,1,8,6,6,0,
187,70,3,,0,4,7,7,1,
187,35,16,,0,11,8,8,1,
187,55,15,,0,13,9,9,0,
187,71,17,,0,9,10,10,0,
187,44,20,,0,10,11,11,-4,
187,65,24,,0,15,,12,-4,
187,68,21,,0,22,,13,2,
187,37,21,,0,21,,14,0,
187,57,1,,0,1,,15,0,
187,15,20,,0,12,,16,-4,
187,41,16,,0,18,,17,1,
187,69,18,,0,19,,18,1,
187,25,22,,0,14,,19,3,
187,64,15,,0,16,,20,4,
187,21,22,,0,17,,21,2,
187,48,18,,0,20,,22,-999,
188,65,24,,10,14,1,1,1,
188,15,20,,6,10,2,2,-2,
188,22,24,,4,15,3,3,4,
188,23,3,,3,4,4,4,0,
188,57,1,,2,3,5,5,1,
188,48,18,,1,20,6,6,2,
188,56,6,,0,9,7,7,2,
188,41,16,,0,17,8,8,1,
188,44,20,,0,5,9,9,-1,
188,35,16,,0,8,10,10,0,
188,69,18,,0,19,,11,2,
188,37,21,,0,22,,12,8,
188,21,22,,0,6,,13,1,
188,63,6,,0,12,,14,3,
188,68,21,,0,21,,15,6,
188,14,1,,0,2,,16,-1,
188,55,15,,0,16,,17,6,
188,49,17,,0,1,,18,0,
188,70,3,,0,18,,19,-1,
188,71,17,,0,7,,20,-999,
188,25,22,,0,11,,21,-999,
188,64,15,,0,13,,22,-999,
189,56,6,,10,2,1,1,0,
189,30,6,,6,1,2,2,0,
189,57,1,,4,4,3,3,0,
189,65,24,,3,5,4,4,-1,
189,22,24,,2,6,5,5,1,
189,49,17,,1,14,6,6,3,
189,55,15,,0,15,7,7,5,
189,25,22,,0,7,8,8,0,
189,48,18,,0,19,9,9,7,
189,70,3,,0,16,10,10,3,
189,21,22,,0,11,11,11,-9,
189,35,16,,0,10,,12,1,
189,64,15,,0,17,,13,-1,
189,37,21,,0,20,,14,3,
189,69,18,,0,21,,15,7,
189,14,1,,0,3,,16,0,
189,23,3,,0,8,,17,0,
189,68,21,,0,22,,18,7,
189,41,16,,0,13,,19,-6,
189,44,20,,0,12,,20,-4,
189,71,17,,0,9,,21,-999,
189,15,20,,0,18,,22,-999,
190,57,1,,10,2,1,1,1,
190,30,6,,6,1,2,2,-1,
190,56,6,,4,5,3,3,1,
190,49,17,,3,4,4,4,-2,
190,23,3,,2,9,5,5,2,
190,55,15,,1,10,6,6,2,
190,65,24,,0,8,7,7,-2,
190,22,24,,0,13,8,8,0,
190,35,16,,0,11,9,9,0,
190,25,22,,0,15,10,10,3,
190,64,15,,0,17,11,11,2,
190,41,16,,0,18,12,12,1,
190,37,21,,0,21,13,13,2,
190,21,22,,0,14,14,14,-2,
190,68,21,,0,19,,15,-1,
190,69,18,,0,22,,16,1,
190,14,1,,0,3,,17,-2,
190,48,18,,0,20,,18,2,
190,71,17,,0,12,,19,-2,
190,44,20,,0,6,,20,3,
190,15,20,,0,7,,21,-2,
190,70,3,,0,8,,22,-999,
191,57,1,,10,1,1,1,0,
191,14,1,,6,2,2,2,0,
191,49,3,,4,6,3,3,-1,
191,56,6,,3,8,4,4,0,
191,35,3,,2,4,5,5,0,
191,65,15,,1,5,6,6,-1,
191,25,22,,0,11,7,7,1,
191,71,17,,0,10,8,8,1,
191,44,20,,0,21,9,9,2,
191,21,22,,0,7,,10,2,
191,55,15,,0,12,,11,0,
191,15,20,,0,15,,12,4,
191,73,25,,0,19,,13,1,
191,63,21,,0,16,,14,3,
191,74,18,,0,17,,15,0,
191,75,18,,0,22,,16,2,
191,30,6,,0,3,,17,0,
191,64,21,,0,20,,18,-1,
191,23,17,,0,9,,19,-5,
191,76,24,,0,18,,20,3,
191,68,25,,0,13,,21,-3,
191,22,24,,0,14,,22,-999,
192,57,1,,10,1,1,1,0,
192,14,1,,6,2,2,2,0,
192,30,6,,4,4,3,3,-1,
192,25,22,,3,5,4,4,-1,
192,49,3,,2,3,5,5,0,
192,21,22,,1,7,6,6,-1,
192,35,3,,0,10,7,7,3,
192,56,6,,0,6,8,8,2,
192,55,15,,0,15,9,9,6,
192,76,24,,0,16,10,10,1,
192,65,15,,0,14,11,11,1,
192,71,17,,0,11,,12,-3,
192,44,20,,0,9,,13,-2,
192,22,24,,0,13,,14,3,
192,73,25,,0,21,,15,3,
192,74,18,,0,19,,16,-2,
192,64,21,,0,22,,17,2,
192,68,25,,0,17,,18,0,
192,63,21,,0,20,,19,1,
192,15,20,,0,12,,20,0,
192,75,18,,0,18,,21,2,
192,23,17,,0,8,,22,-999,
193,30,6,,10,2,1,1,-1,
193,57,1,,6,3,2,2,1,
193,56,6,,4,4,3,3,-1,
193,25,22,,3,8,4,4,0,
193,55,15,,2,11,5,5,4,
193,14,1,,1,1,6,6,0,
193,21,22,,0,10,7,7,0,
193,71,17,,0,9,8,8,0,
193,49,3,,0,6,9,9,2,
193,22,24,,0,14,10,10,2,
193,15,20,,0,16,11,11,2,
193,68,25,,0,13,12,12,-2,
193,75,18,,0,19,13,13,-2,
193,73,25,,0,21,14,14,-1,
193,44,20,,0,15,15,15,-1,
193,74,18,,0,20,,16,1,
193,35,3,,0,7,,17,1,
193,65,15,,0,12,,18,1,
193,23,17,,0,5,,19,-8,
193,63,21,,0,17,,20,0,
193,76,24,,0,22,,21,2,
193,64,21,,0,18,,22,0,
194,14,1,,10,1,1,1,0,
194,30,6,,6,3,2,2,0,
194,56,6,,4,4,3,3,-1,
194,35,3,,3,6,4,4,2,
194,49,3,,2,8,5,5,2,
194,55,15,,1,12,6,6,4,
194,23,17,,0,9,7,7,0,
194,74,18,,0,19,8,8,3,
194,63,21,,0,14,9,9,2,
194,71,17,,0,7,10,10,-10,
194,44,20,,0,13,11,11,0,
194,73,25,,0,22,,12,4,
194,68,25,,0,15,,13,1,
194,15,20,,0,16,,14,6,
194,75,18,,0,21,,15,2,
194,64,21,,0,18,,16,3,
194,57,1,,0,2,,17,0,
194,21,22,,0,10,,18,3,
194,25,22,,0,5,,19,-16,
194,65,15,,0,11,,20,0,
194,76,24,,0,20,,21,0,
194,22,24,,0,17,,22,-999,
195,57,1,,10,1,1,1,0,
195,14,1,,6,2,2,2,0,
195,30,6,,4,3,3,3,-2,
195,25,22,,3,5,4,4,-1,
195,22,24,,2,9,5,5,2,
195,35,3,,1,10,6,6,2,
195,65,15,,0,7,7,7,-2,
195,49,3,,0,13,8,8,-7,
195,15,20,,0,16,9,9,5,
195,55,15,,0,14,10,10,-5,
195,23,17,,0,11,11,11,-6,
195,76,24,,0,18,12,12,5,
195,68,25,,0,21,13,13,6,
195,75,18,,0,20,14,14,4,
195,74,18,,0,19,15,15,1,
195,44,20,,0,12,16,16,0,
195,71,17,,0,8,,17,-2,
195,56,6,,0,6,,18,3,
195,21,22,,0,4,,19,0,
195,63,21,,0,17,,20,3,
195,64,21,,0,15,,21,-6,
196,57,1,,10,1,1,1,0,
196,21,22,,6,3,2,2,0,
196,56,6,,4,7,3,3,0,
196,63,21,,3,8,4,4,0,
196,35,3,,2,13,5,5,-1,
196,64,21,,1,12,6,6,0,
196,65,15,,0,9,7,7,-2,
196,71,17,,0,15,8,8,-1,
196,75,18,,0,19,9,9,-1,
196,30,6,,0,4,10,10,0,
196,68,25,,0,20,11,11,2,
196,55,15,,0,11,12,12,2,
196,15,20,,0,10,,13,0,
196,44,20,,0,18,,14,-1,
196,23,17,,0,16,,15,-1,
196,25,22,,0,6,,16,1,
196,76,24,,0,17,,17,2,
196,14,1,,0,2,,18,0,
196,22,24,,0,14,,19,1,
196,49,3,,0,5,,20,-1,
196,74,18,,0,21,,21,-999,
196,73,25,,0,0,,22,-999,
197,30,6,,10,3,1,1,1,
197,21,22,,6,4,2,2,1,
197,56,6,,4,8,3,3,-9,
197,25,22,,3,11,4,4,-5,
197,22,24,,2,13,5,5,7,
197,76,24,,1,20,6,6,12,
197,75,18,,0,18,7,7,7,
197,73,25,,0,22,8,8,12,
197,64,21,,0,19,9,9,10,
197,35,3,,0,6,10,10,2,
197,74,18,,0,21,,11,6,
197,71,17,,0,10,,12,3,
197,44,20,,0,15,,13,2,
197,49,3,,0,7,,14,2,
197,14,1,,0,1,,15,0,
197,65,15,,0,12,,16,0,
197,63,21,,0,17,,17,3,
197,57,1,,0,2,,18,-999,
197,23,17,,0,5,,19,-999,
197,55,15,,0,9,,20,-999,
197,15,20,,0,14,,21,-999,
197,68,25,,0,16,,22,-999,
198,30,6,,10,2,1,1,1,
198,56,6,,6,4,2,2,2,
198,57,1,,4,1,3,3,-2,
198,35,3,,3,5,4,4,0,
198,25,22,,2,10,5,5,2,
198,14,1,,1,3,6,6,-1,
198,55,15,,0,11,7,7,2,
198,65,15,,0,13,8,8,-2,
198,21,22,,0,9,9,9,-1,
198,22,24,,0,14,10,10,1,
198,44,20,,0,16,11,11,2,
198,50,24,,0,15,12,12,-1,
198,63,21,,0,19,13,13,-2,
198,64,21,,0,17,14,14,-2,
198,49,3,,0,8,15,15,-4,
198,23,17,,0,6,16,16,0,
198,75,18,,0,21,17,17,1,
198,68,25,,0,20,,18,2,
198,15,20,,0,12,,19,1,
198,74,18,,0,22,,20,0,
198,71,17,,0,7,,21,0,
198,73,25,,0,18,,22,1,
199,30,6,,10,2,1,1,0,
199,57,1,,6,1,2,2,0,
199,56,6,,4,5,3,3,-5,
199,25,22,,3,11,4,4,2,
199,21,22,,2,10,5,5,-1,
199,23,17,,1,21,6,6,7,
199,35,3,,0,3,7,7,-2,
199,75,18,,0,19,8,8,-2,
199,68,25,,0,17,9,9,1,
199,55,15,,0,8,,10,4,
199,64,21,,0,12,,11,-1,
199,44,20,,0,22,,12,3,
199,22,24,,0,16,,13,-6,
199,50,24,,0,15,,14,-2,
199,14,1,,0,4,,15,1,
199,15,20,,0,14,,16,-1,
199,73,25,,0,20,,17,2,
199,74,18,,0,18,,18,-2,
199,65,15,,0,9,,19,1,
199,63,21,,0,13,,20,1,
199,49,3,,0,6,,21,0,
199,71,17,,0,7,,22,0,
200,57,1,,10,3,1,1,2,
200,14,1,,6,14,2,2,-3,
200,30,6,,4,4,3,3,2,
200,56,6,,3,8,4,4,2,
200,23,17,,2,9,5,5,1,
200,35,3,,1,11,6,6,-2,
200,71,17,,0,15,7,7,6,
200,65,15,,0,18,8,8,0,
200,25,22,,0,17,9,9,6,
200,15,20,,0,16,10,10,4,
200,75,18,,0,21,11,11,5,
200,73,25,,0,22,12,12,8,
200,50,24,,0,12,,13,2,
200,74,18,,0,19,,14,0,
200,21,22,,0,1,,15,-2,
200,55,15,,0,2,,16,-3,
200,49,3,,0,7,,17,0,
200,22,24,,0,5,,18,1,
200,64,21,,0,13,,19,-2,
200,63,21,,0,6,,20,-14,
200,44,20,,0,10,,21,-999,
200,68,25,,0,20,,22,-999,
201,57,1,,10,1,1,1,0,
201,14,1,,6,2,2,2,0,
201,35,3,,4,3,3,3,-1,
201,71,17,,3,5,4,4,0,
201,30,6,,2,9,5,5,2,
201,23,17,,1,4,6,6,1,
201,21,22,,0,8,7,7,0,
201,56,6,,0,6,8,8,0,
201,49,3,,0,10,9,9,1,
201,55,15,,0,11,10,10,1,
201,25,22,,0,7,11,11,-10,
201,15,20,,0,14,12,12,1,
201,68,25,,0,15,13,13,-3,
201,63,21,,0,17,14,14,1,
201,44,20,,0,16,15,15,2,
201,74,18,,0,21,16,16,0,
201,65,15,,0,12,,17,1,
201,75,18,,0,20,,18,0,
201,22,24,,0,13,,19,1,
201,50,24,,0,19,,20,4,
201,64,21,,0,18,,21,-1,
202,30,6,,10,3,1,1,0,
202,14,1,,6,2,2,2,0,
202,35,3,,4,6,3,3,0,
202,71,17,,3,4,4,4,-1,
202,49,3,,2,7,5,5,0,
202,57,1,,1,1,6,6,0,
202,55,15,,0,11,7,7,2,
202,21,22,,0,8,8,8,-2,
202,23,17,,0,10,9,9,-3,
202,65,15,,0,15,10,10,1,
202,64,21,,0,12,11,11,1,
202,44,20,,0,20,12,12,-1,
202,50,24,,0,17,13,13,0,
202,68,25,,0,18,14,14,-2,
202,75,18,,0,19,15,15,0,
202,25,22,,0,9,,16,1,
202,22,24,,0,14,,17,-2,
202,15,20,,0,16,,18,1,
202,63,21,,0,13,,19,1,
202,56,6,,0,5,,20,1,
202,74,18,,0,21,,21,3,
203,71,17,,10,3,1,1,2,
203,23,17,,6,8,2,2,1,
203,55,15,,4,10,3,3,6,
203,49,3,,3,9,4,4,3,
203,64,21,,2,16,5,5,7,
203,15,20,,1,13,6,6,0,
203,14,1,,0,2,7,7,-13,
203,75,18,,0,21,8,8,9,
203,21,22,,0,7,,9,-1,
203,30,6,,0,4,,10,2,
203,56,6,,0,5,,11,2,
203,74,18,,0,22,,12,8,
203,35,3,,0,6,,13,1,
203,68,25,,0,19,,14,8,
203,50,24,,0,17,,15,7,
203,57,1,,0,1,,16,-999,
203,25,22,,0,11,,17,-999,
203,65,15,,0,12,,18,-999,
203,22,24,,0,15,,19,-999,
203,44,20,,0,14,,20,-999,
203,63,21,,0,18,,21,-999,
203,73,25,,0,20,,22,-999,
204,30,6,,10,1,1,1,-3,
204,56,6,,6,5,2,2,2,
204,23,17,,4,6,3,3,-1,
204,57,1,,3,3,4,4,2,
204,55,15,,2,8,5,5,2,
204,71,17,,1,14,6,6,3,
204,49,3,,0,12,7,7,0,
204,21,22,,0,11,8,8,2,
204,68,25,,0,19,9,9,-1,
204,22,24,,0,13,10,10,-1,
204,74,18,,0,22,11,11,4,
204,73,25,,0,18,12,12,-4,
204,15,20,,0,10,13,13,0,
204,50,24,,0,17,,14,1,
204,35,3,,0,2,,15,-3,
204,63,21,,0,16,,16,-3,
204,25,22,,0,7,,17,-1,
204,14,1,,0,4,,18,2,
204,44,20,,0,9,,19,-6,
204,75,18,,0,21,,20,0,
204,65,15,,0,15,,21,2,
204,64,21,,0,20,,22,3,
205,57,1,,10,3,1,1,0,
205,30,6,,6,1,2,2,0,
205,14,1,,4,5,3,3,1,
205,56,6,,3,2,4,4,0,
205,49,3,,2,7,5,5,0,
205,21,22,,1,4,6,6,-1,
205,25,22,,0,8,7,7,2,
205,35,3,,0,9,8,8,0,
205,71,17,,0,10,9,9,0,
205,55,15,,0,11,10,10,-1,
205,22,24,,0,12,11,11,1,
205,44,20,,0,15,12,12,-1,
205,50,24,,0,18,13,13,1,
205,63,21,,0,16,14,14,-2,
205,75,18,,0,20,15,15,0,
205,68,25,,0,19,16,16,0,
205,74,18,,0,21,,17,-1,
205,23,17,,0,6,,18,-2,
205,65,15,,0,13,,19,0,
205,73,25,,0,22,,20,1,
205,15,20,,0,14,,21,0,
205,64,21,,0,17,,22,2,
206,57,1,,10,2,1,1,1,
206,56,6,,6,4,2,2,2,
206,14,1,,4,3,3,3,-1,
206,71,17,,3,8,4,4,2,
206,49,3,,2,5,5,5,2,
206,35,3,,1,6,6,6,1,
206,55,15,,0,12,7,7,2,
206,21,22,,0,10,8,8,1,
206,25,22,,0,9,9,9,1,
206,65,15,,0,11,10,10,-10,
206,44,20,,0,13,11,11,2,
206,15,20,,0,14,12,12,-4,
206,75,18,,0,20,,13,1,
206,30,6,,0,1,,14,-11,
206,68,25,,0,17,,15,1,
206,74,18,,0,21,,16,1,
206,22,24,,0,16,,17,3,
206,50,24,,0,19,,18,2,
206,63,21,,0,15,,19,1,
206,23,17,,0,7,,20,0,
206,64,21,,0,18,,21,3,
206,73,25,,0,0,,22,-999,
207,14,1,,10,4,1,1,2,
207,30,6,,6,3,2,2,0,
207,57,1,,4,6,3,3,2,
207,77,22,,3,10,4,4,4,
207,44,20,,2,9,5,5,2,
207,78,15,,1,13,6,6,5,
207,75,20,,0,16,7,7,0,
207,49,3,,0,2,8,8,1,
207,15,18,,0,17,9,9,0,
207,64,21,,0,22,10,10,4,
207,22,24,,0,11,,11,0,
207,63,25,,0,18,,12,3,
207,76,24,,0,19,,13,6,
207,55,22,,0,8,,14,3,
207,79,18,,0,15,,15,3,
207,21,17,,0,14,,16,4,
207,50,25,,0,21,,17,7,
207,23,17,,0,12,,18,3,
207,35,3,,0,1,,19,-999,
207,56,6,,0,5,,20,-999,
207,65,15,,0,7,,21,-999,
207,71,21,,0,20,,22,-999,
207,80,26,,0,23,,23,-999,
207,73,26,,0,24,,24,-999,
208,35,3,,10,1,1,1,0,
208,77,22,,6,3,2,2,-1,
208,44,20,,4,5,3,3,-1,
208,57,1,,3,4,4,4,1,
208,30,6,,2,2,5,5,0,
208,55,22,,1,6,6,6,1,
208,65,15,,0,13,7,7,2,
208,21,17,,0,7,8,8,-2,
208,49,3,,0,8,9,9,-5,
208,14,1,,0,12,10,10,4,
208,78,15,,0,19,11,11,2,
208,15,18,,0,17,12,12,3,
208,63,25,,0,22,13,13,3,
208,75,20,,0,15,14,14,-3,
208,50,25,,0,21,15,15,1,
208,56,6,,0,14,16,16,-1,
208,71,21,,0,9,17,17,2,
208,79,18,,0,18,18,18,-3,
208,23,17,,0,10,,19,0,
208,22,24,,0,11,,20,-1,
208,64,21,,0,16,,21,0,
208,76,24,,0,20,,22,-999,
209,35,3,,10,1,1,1,0,
209,56,6,,6,7,2,2,3,
209,23,17,,4,6,3,3,-2,
209,65,15,,3,8,4,4,1,
209,57,1,,2,17,5,5,4,
209,77,22,,1,12,6,6,-4,
209,55,22,,0,11,7,7,2,
209,63,25,,0,19,8,8,4,
209,15,18,,0,18,9,9,4,
209,76,24,,0,15,10,10,-4,
209,78,15,,0,14,,11,-3,
209,64,21,,0,22,,12,12,
209,75,20,,0,20,,13,2,
209,50,25,,0,16,,14,5,
209,79,18,,0,21,,15,9,
209,71,21,,0,13,,16,7,
209,21,17,,0,9,,17,4,
209,22,24,,0,5,,18,-15,
209,44,20,,0,3,,19,0,
209,49,3,,0,2,,20,0,
209,30,6,,0,4,,21,-999,
209,14,1,,0,10,,22,-999,
210,49,3,,10,2,1,1,-1,
210,30,6,,6,3,2,2,1,
210,56,6,,4,9,3,3,2,
210,21,17,,3,6,4,4,-2,
210,55,22,,2,14,5,5,3,
210,57,1,,1,8,6,6,-2,
210,78,15,,0,12,7,7,-1,
210,44,20,,0,4,8,8,-2,
210,63,25,,0,19,9,9,2,
210,50,25,,0,21,10,10,5,
210,79,18,,0,22,11,11,2,
210,64,21,,0,17,,12,3,
210,35,3,,0,1,,13,0,
210,14,1,,0,10,,14,1,
210,22,24,,0,13,,15,1,
210,65,15,,0,7,,16,2,
210,23,17,,0,5,,17,1,
210,75,20,,0,18,,18,0,
210,71,21,,0,15,,19,-6,
210,77,22,,0,11,,20,-8,
210,76,24,,0,16,,21,1,
210,15,18,,0,20,,22,-999,
211,30,6,,10,2,1,1,1,
211,22,24,,6,10,2,2,5,
211,56,6,,4,15,3,3,3,
211,44,20,,3,12,4,4,4,
211,63,25,,2,14,5,5,-1,
211,21,17,,1,4,6,6,2,
211,76,24,,0,19,7,7,1,
211,50,25,,0,22,8,8,6,
211,77,22,,0,17,9,9,3,
211,79,18,,0,20,10,10,1,
211,49,3,,0,1,,11,-3,
211,75,20,,0,21,,12,1,
211,78,15,,0,11,,13,-10,
211,55,22,,0,9,,14,-2,
211,35,3,,0,3,,15,-6,
211,23,17,,0,6,,16,3,
211,65,15,,0,7,,17,1,
211,15,18,,0,18,,18,1,
211,14,1,,0,5,,19,-2,
211,57,1,,0,8,,20,-2,
211,71,21,,0,13,,21,0,
211,64,21,,0,16,,22,-999,
212,35,3,,10,1,1,1,0,
212,44,20,,6,12,2,2,-1,
212,55,22,,4,4,3,3,0,
212,30,6,,3,7,4,4,5,
212,65,15,,2,10,5,5,3,
212,14,1,,1,3,6,6,0,
212,57,1,,0,5,7,7,0,
212,49,3,,0,2,8,8,-4,
212,21,17,,0,8,9,9,-1,
212,77,22,,0,6,10,10,-2,
212,50,25,,0,19,11,11,4,
212,56,6,,0,11,12,12,-1,
212,76,24,,0,22,13,13,0,
212,81,15,,0,13,14,14,-4,
212,15,18,,0,18,15,15,-3,
212,64,21,,0,21,,16,3,
212,23,17,,0,9,,17,-11,
212,22,24,,0,17,,18,1,
212,63,25,,0,14,,19,4,
212,75,20,,0,16,,20,2,
212,71,21,,0,15,,21,4,
212,79,18,,0,20,,22,1,
213,30,6,,10,1,1,1,0,
213,55,22,,6,8,2,2,4,
213,21,17,,4,6,3,3,3,
213,49,3,,3,4,4,4,-2,
213,65,15,,2,13,5,5,1,
213,75,20,,1,19,6,6,1,
213,14,1,,0,5,7,7,0,
213,64,21,,0,16,8,8,3,
213,71,21,,0,15,9,9,0,
213,81,15,,0,18,10,10,1,
213,44,20,,0,10,11,11,-9,
213,63,25,,0,17,,12,6,
213,50,25,,0,14,,13,4,
213,25,22,,0,11,,14,2,
213,22,24,,0,3,,15,-5,
213,15,18,,0,20,,16,6,
213,23,17,,0,7,,17,0,
213,79,18,,0,22,,18,6,
213,35,3,,0,2,,19,0,
213,57,1,,0,9,,20,-999,
213,56,6,,0,12,,21,-999,
213,76,24,,0,21,,22,-999,
214,30,6,,10,1,1,1,0,
214,49,3,,6,2,2,2,0,
214,56,6,,4,5,3,3,2,
214,35,3,,3,4,4,4,0,
214,55,22,,2,8,5,5,-1,
214,23,17,,1,3,6,6,-2,
214,14,1,,0,9,7,7,3,
214,65,15,,0,14,8,8,1,
214,21,17,,0,11,9,9,-1,
214,15,20,,0,6,10,10,-2,
214,79,18,,0,21,11,11,1,
214,71,21,,0,17,12,12,-5,
214,63,25,,0,19,,13,1,
214,25,22,,0,7,,14,-3,
214,64,21,,0,16,,15,-1,
214,82,15,,0,20,,16,1,
214,22,24,,0,13,,17,-2,
214,76,24,,0,15,,18,1,
214,57,1,,0,10,,19,3,
214,50,25,,0,18,,20,2,
214,75,20,,0,12,,21,1,
214,58,18,,0,22,,22,1,
215,35,3,,10,1,1,1,0,
215,55,22,,6,11,2,2,3,
215,25,22,,4,8,3,3,-1,
215,14,1,,3,6,4,4,3,
215,23,17,,2,5,5,5,-1,
215,71,21,,1,12,6,6,0,
215,21,17,,0,10,7,7,0,
215,15,20,,0,13,8,8,0,
215,82,15,,0,14,9,9,-5,
215,58,18,,0,21,10,10,3,
215,75,20,,0,15,11,11,4,
215,57,1,,0,3,,12,-1,
215,76,24,,0,16,,13,2,
215,50,25,,0,20,,14,0,
215,56,6,,0,7,,15,0,
215,63,25,,0,18,,16,2,
215,65,15,,0,9,,17,4,
215,30,6,,0,4,,18,2,
215,22,24,,0,22,,19,5,
215,64,21,,0,17,,20,2,
215,49,3,,0,2,,21,-999,
215,79,18,,0,19,,22,-999,
216,77,22,,10,1,1,1,0,
216,30,6,,6,4,2,2,1,
216,57,1,,4,3,3,3,-1,
216,15,20,,3,11,4,4,4,
216,23,17,,2,7,5,5,-3,
216,55,22,,1,6,6,6,1,
216,75,20,,0,17,7,7,1,
216,71,21,,0,13,8,8,2,
216,82,15,,0,18,9,9,4,
216,50,25,,0,20,10,10,3,
216,21,17,,0,2,11,11,0,
216,22,24,,0,12,,12,4,
216,63,25,,0,19,,13,4,
216,35,3,,0,9,,14,3,
216,76,24,,0,15,,15,3,
216,79,18,,0,22,,16,4,
216,65,15,,0,14,,17,5,
216,64,21,,0,16,,18,3,
216,14,1,,0,8,,19,-11,
216,49,3,,0,5,,20,-15,
216,56,6,,0,10,,21,-11,
216,58,18,,0,21,,22,-999,
217,35,3,,10,2,1,1,-3,
217,71,21,,6,3,2,2,1,
217,65,15,,4,10,3,3,2,
217,30,6,,3,1,4,4,0,
217,23,17,,2,14,5,5,0,
217,75,20,,1,16,6,6,1,
217,15,20,,0,12,7,7,1,
217,77,22,,0,7,8,8,-3,
217,56,6,,0,5,9,9,2,
217,79,18,,0,20,10,10,3,
217,55,22,,0,9,11,11,0,
217,58,18,,0,22,12,12,3,
217,63,25,,0,21,13,13,3,
217,14,1,,0,8,,14,1,
217,50,25,,0,18,,15,2,
217,64,21,,0,19,,16,-1,
217,21,17,,0,13,,17,0,
217,49,3,,0,6,,18,0,
217,22,24,,0,11,,19,-1,
217,57,1,,0,4,,20,0,
217,81,15,,0,15,,21,-6,
217,76,24,,0,17,,22,-5,
218,30,6,,10,3,1,1,0,
218,21,17,,6,4,2,2,0,
218,49,3,,4,7,3,3,2,
218,65,15,,3,11,4,4,1,
218,35,3,,2,1,5,5,0,
218,77,22,,1,15,6,6,2,
218,64,21,,0,8,7,7,1,
218,55,22,,0,2,8,8,0,
218,81,15,,0,13,9,9,1,
218,56,6,,0,17,10,10,2,
218,63,25,,0,19,11,11,2,
